id,recency,log_history,mens,womens,newbie,urban,treatment,visit,true_tau
339,12.0,3.3732330121991803,1.0,1.0,0.0,1.0,mens_offer,0,-0.04
340,10.0,5.019756620810059,1.0,0.0,1.0,0.0,control,0,0.0
341,6.0,3.8259897950478443,1.0,1.0,1.0,1.0,womens_offer,1,0.26
342,3.0,3.314472313305445,1.0,1.0,1.0,1.0,mens_offer,0,0.26
343,8.0,3.6895077468681565,0.0,1.0,1.0,0.0,mens_offer,0,0.26
344,5.0,3.346591416930499,0.0,1.0,1.0,0.0,mens_offer,0,0.26
345,8.0,4.188215329522869,0.0,1.0,1.0,0.0,womens_offer,0,0.26
346,2.0,4.173118730600355,1.0,1.0,1.0,1.0,control,0,0.26
347,3.0,4.049802108338516,0.0,0.0,1.0,1.0,womens_offer,0,0.0
348,9.0,3.5288244910951083,0.0,1.0,0.0,0.0,mens_offer,0,0.091
349,1.0,1.10654740754305,1.0,0.0,0.0,1.0,womens_offer,0,0.0
350,9.0,4.100259224473446,1.0,0.0,1.0,0.0,womens_offer,0,-0.04
351,5.0,2.3895387459554236,1.0,1.0,0.0,0.0,womens_offer,0,0.091
352,1.0,4.234364521956982,0.0,1.0,0.0,0.0,control,0,0.091
353,10.0,5.024312191655306,0.0,0.0,0.0,0.0,mens_offer,1,0.0
354,9.0,4.260709880659287,1.0,1.0,0.0,1.0,control,0,-0.04
355,10.0,3.6751786552287604,1.0,1.0,1.0,0.0,control,0,-0.04
356,11.0,3.8594158294637437,0.0,0.0,0.0,0.0,womens_offer,0,0.0
357,9.0,3.9006791946077186,1.0,0.0,0.0,0.0,control,0,-0.04
358,11.0,3.5352668456407605,1.0,0.0,0.0,0.0,mens_offer,0,-0.04
359,2.0,3.5050939734602427,0.0,1.0,1.0,0.0,mens_offer,0,0.26
360,12.0,3.209699794303376,0.0,1.0,0.0,1.0,mens_offer,0,0.091
361,11.0,5.07561287424348,0.0,1.0,1.0,0.0,control,1,0.0
362,9.0,4.004405490288312,0.0,0.0,0.0,0.0,control,0,0.0
363,10.0,4.868359905998837,1.0,1.0,0.0,1.0,control,1,0.0
364,9.0,3.7976330819016844,1.0,0.0,1.0,0.0,mens_offer,0,-0.04
365,11.0,4.081969171292816,0.0,0.0,0.0,0.0,control,0,0.0
366,11.0,3.8677819015327586,1.0,1.0,1.0,1.0,womens_offer,0,-0.04
367,7.0,4.428555911367271,1.0,0.0,0.0,1.0,mens_offer,0,0.0
368,10.0,4.752638430435239,1.0,0.0,0.0,0.0,mens_offer,0,-0.04
369,11.0,4.230387749475518,1.0,0.0,1.0,1.0,mens_offer,0,-0.04
370,4.0,3.4266023766750817,0.0,1.0,0.0,1.0,mens_offer,0,0.091
371,1.0,3.334330544637283,1.0,0.0,1.0,1.0,mens_offer,0,0.0
372,3.0,5.4973594790862785,0.0,0.0,1.0,1.0,control,1,0.0
373,1.0,3.771258336700199,1.0,0.0,0.0,1.0,mens_offer,0,0.0
374,6.0,3.761530692631368,0.0,1.0,0.0,1.0,womens_offer,0,0.091
375,1.0,5.323394766553616,1.0,1.0,1.0,0.0,mens_offer,1,0.0
376,4.0,4.98593190078602,1.0,1.0,0.0,0.0,mens_offer,1,0.0
377,4.0,4.491718727140897,0.0,1.0,0.0,1.0,control,1,0.091
378,9.0,3.666442894205172,1.0,1.0,0.0,0.0,womens_offer,0,-0.04
379,3.0,6.120078535887559,0.0,1.0,1.0,1.0,control,0,0.0
380,12.0,4.366453877182038,1.0,0.0,0.0,1.0,womens_offer,0,-0.04
381,3.0,4.503419742710081,1.0,0.0,0.0,1.0,mens_offer,1,0.0
382,12.0,3.8671443810167,1.0,0.0,1.0,0.0,control,0,-0.04
383,7.0,2.7904803522395136,0.0,0.0,0.0,0.0,mens_offer,0,0.0
384,3.0,2.8578207232377837,1.0,0.0,0.0,0.0,womens_offer,0,0.0
385,1.0,4.378898810254334,0.0,0.0,1.0,0.0,womens_offer,0,0.0
386,4.0,4.365437038167657,0.0,0.0,1.0,0.0,mens_offer,1,0.0
387,8.0,3.8064785452286456,1.0,0.0,0.0,1.0,control,0,0.0
388,2.0,2.9967256264694004,1.0,0.0,0.0,0.0,mens_offer,0,0.0
389,2.0,2.767393738534874,0.0,0.0,0.0,1.0,control,0,0.0
390,2.0,3.7292384818076525,1.0,1.0,0.0,0.0,mens_offer,0,0.091
391,9.0,2.7551938687710424,0.0,0.0,0.0,0.0,mens_offer,0,0.0
392,2.0,4.8171465409117245,1.0,0.0,0.0,1.0,mens_offer,0,0.0
393,1.0,5.043867943270592,0.0,1.0,1.0,0.0,womens_offer,0,0.0
394,6.0,6.54756537700647,1.0,1.0,1.0,1.0,mens_offer,1,0.0
395,4.0,4.798759802571518,0.0,1.0,1.0,0.0,womens_offer,0,0.0
396,7.0,3.49718582593539,1.0,0.0,1.0,1.0,mens_offer,0,0.0
397,12.0,3.2548522178348622,0.0,0.0,0.0,0.0,control,0,0.0
398,11.0,1.2364978210677653,0.0,1.0,1.0,0.0,control,0,0.26
399,7.0,3.495405881091088,1.0,1.0,0.0,0.0,control,0,0.091
400,8.0,3.8619741634866345,0.0,1.0,1.0,1.0,mens_offer,0,0.26
401,10.0,4.878662793107343,1.0,1.0,1.0,1.0,womens_offer,1,0.0
402,6.0,4.560947298198253,1.0,1.0,0.0,0.0,womens_offer,0,0.091
403,8.0,4.540242921827766,1.0,0.0,1.0,1.0,mens_offer,0,0.0
404,3.0,4.207263813568605,0.0,0.0,1.0,1.0,control,0,0.0
405,8.0,4.604872371918208,1.0,1.0,1.0,0.0,mens_offer,0,0.26
406,3.0,5.3078050927106535,0.0,0.0,1.0,0.0,womens_offer,0,0.0
407,3.0,3.088263346918974,0.0,0.0,1.0,0.0,control,0,0.0
408,10.0,3.615696222479128,0.0,1.0,0.0,0.0,womens_offer,0,0.091
409,7.0,2.8122698602244336,0.0,0.0,0.0,0.0,control,0,0.0
410,5.0,5.461052413511865,1.0,1.0,1.0,1.0,mens_offer,0,0.0
411,1.0,5.1728666332439035,0.0,1.0,1.0,1.0,womens_offer,1,0.0
412,3.0,4.686319083552248,0.0,1.0,0.0,0.0,womens_offer,0,0.091
413,10.0,2.97376658024026,1.0,0.0,1.0,1.0,mens_offer,0,-0.04
414,6.0,4.1712043236907705,0.0,0.0,1.0,0.0,mens_offer,0,0.0
415,12.0,3.8111946664013727,0.0,0.0,0.0,0.0,mens_offer,0,0.0
416,11.0,4.089631535597011,1.0,0.0,1.0,0.0,womens_offer,0,-0.04
417,11.0,3.852156266717475,1.0,1.0,0.0,0.0,womens_offer,0,-0.04
418,1.0,4.4793629727944255,1.0,0.0,0.0,0.0,womens_offer,1,0.0
419,1.0,3.6704392519270366,1.0,0.0,0.0,0.0,control,0,0.0
420,7.0,4.777565537518419,1.0,1.0,1.0,0.0,control,0,0.0
421,5.0,4.231886850607175,0.0,1.0,1.0,1.0,womens_offer,0,0.26
422,11.0,3.7597954118027097,1.0,1.0,0.0,0.0,mens_offer,0,-0.04
423,4.0,3.9193849952926736,1.0,0.0,0.0,0.0,mens_offer,0,0.0
424,2.0,3.630336252043771,1.0,0.0,1.0,0.0,mens_offer,0,0.0
425,2.0,4.741261579983411,0.0,1.0,1.0,0.0,control,0,0.26
426,4.0,3.7787972330548167,0.0,1.0,1.0,0.0,control,0,0.26
427,8.0,4.279349851715577,1.0,1.0,0.0,1.0,mens_offer,1,0.091
428,2.0,3.6725752503496163,0.0,0.0,1.0,1.0,control,0,0.0
429,10.0,2.730796103540271,1.0,1.0,1.0,0.0,control,0,-0.04
430,4.0,4.823564528435584,0.0,0.0,0.0,0.0,womens_offer,0,0.0
431,4.0,3.0940625664515005,1.0,1.0,1.0,0.0,control,0,0.26
432,8.0,4.621135237538362,1.0,1.0,0.0,0.0,womens_offer,0,0.091
433,11.0,4.390608124659872,1.0,1.0,1.0,0.0,control,0,-0.04
434,6.0,2.5877368834319223,0.0,0.0,1.0,1.0,womens_offer,0,0.0
435,10.0,3.191754750497066,1.0,1.0,0.0,1.0,mens_offer,0,-0.04
436,4.0,3.56598579285923,0.0,1.0,1.0,0.0,control,0,0.26
437,2.0,3.298973641047077,1.0,1.0,0.0,0.0,womens_offer,0,0.091
438,10.0,2.987846405426494,1.0,0.0,1.0,1.0,control,0,-0.04
439,10.0,4.675451146182152,1.0,1.0,1.0,0.0,control,0,-0.04
440,10.0,3.8069123172440618,1.0,0.0,0.0,1.0,mens_offer,0,-0.04
441,11.0,4.359982482231744,0.0,1.0,0.0,1.0,control,0,0.091
442,6.0,3.6391679228182054,1.0,1.0,1.0,0.0,mens_offer,0,0.26
443,3.0,4.288614686553978,1.0,1.0,1.0,1.0,womens_offer,1,0.26
444,8.0,3.359340792328785,1.0,0.0,0.0,0.0,control,0,0.0
445,7.0,3.994719141960551,1.0,1.0,1.0,1.0,mens_offer,1,0.26
446,5.0,4.534452013202741,0.0,0.0,1.0,0.0,control,0,0.0
447,8.0,4.0580001859972645,1.0,1.0,1.0,0.0,mens_offer,0,0.26
448,4.0,3.6158627538751924,1.0,1.0,1.0,1.0,control,0,0.26
449,8.0,3.0695549878032793,0.0,0.0,1.0,0.0,mens_offer,0,0.0
450,10.0,4.166497623299875,1.0,1.0,0.0,1.0,womens_offer,0,-0.04
451,2.0,4.323789097879163,1.0,1.0,0.0,1.0,control,0,0.091
452,6.0,3.790323804974012,1.0,0.0,1.0,1.0,womens_offer,0,0.0
453,8.0,3.3435611952118487,1.0,1.0,0.0,0.0,mens_offer,0,0.091
454,1.0,4.499501494046088,0.0,1.0,1.0,0.0,control,0,0.26
455,8.0,6.235517933066742,1.0,0.0,1.0,0.0,mens_offer,0,0.0
456,11.0,3.7515457224561435,1.0,1.0,1.0,0.0,mens_offer,0,-0.04
457,10.0,4.316501855097283,1.0,1.0,1.0,0.0,mens_offer,0,-0.04
458,9.0,4.352610426009124,1.0,1.0,0.0,1.0,control,0,-0.04
459,10.0,1.8594905598375582,0.0,1.0,0.0,1.0,mens_offer,0,0.091
460,5.0,4.127726920936473,0.0,0.0,0.0,1.0,mens_offer,0,0.0
461,4.0,3.3981403029620716,0.0,1.0,0.0,0.0,control,0,0.091
462,2.0,5.251472757105297,1.0,1.0,0.0,0.0,womens_offer,1,0.0
463,9.0,3.7941713281807568,1.0,0.0,0.0,0.0,mens_offer,0,-0.04
464,4.0,3.3364292877181367,1.0,1.0,1.0,1.0,mens_offer,0,0.26
465,11.0,3.8254016186617963,0.0,0.0,1.0,0.0,womens_offer,1,0.0
466,6.0,4.1655478761989695,1.0,0.0,1.0,0.0,womens_offer,0,0.0
467,11.0,3.5259503808688772,1.0,0.0,1.0,1.0,mens_offer,0,-0.04
468,2.0,3.9716260544424515,0.0,0.0,0.0,0.0,control,1,0.0
469,2.0,2.8413729989150833,1.0,0.0,0.0,1.0,mens_offer,0,0.0
470,5.0,3.819455888294214,1.0,0.0,1.0,1.0,control,0,0.0
471,1.0,4.707176843582101,0.0,1.0,0.0,1.0,womens_offer,1,0.091
472,6.0,5.7753629438236045,0.0,1.0,0.0,1.0,womens_offer,1,0.0
473,8.0,4.645514390353351,1.0,1.0,1.0,0.0,mens_offer,0,0.26
474,8.0,4.258978090957589,1.0,1.0,0.0,1.0,mens_offer,0,0.091
475,3.0,5.07168089187925,0.0,0.0,1.0,0.0,mens_offer,0,0.0
476,2.0,4.924490748802052,1.0,0.0,0.0,0.0,womens_offer,0,0.0
477,7.0,5.501547232353961,0.0,0.0,0.0,1.0,mens_offer,0,0.0
478,8.0,4.98127921763657,1.0,1.0,0.0,0.0,mens_offer,1,0.0
479,12.0,3.91408347781866,0.0,1.0,1.0,0.0,womens_offer,0,0.26
480,11.0,4.247013085510145,1.0,1.0,0.0,0.0,womens_offer,0,-0.04
481,5.0,4.176713019087292,1.0,1.0,0.0,1.0,mens_offer,0,0.091
482,2.0,4.285783700310766,1.0,1.0,0.0,0.0,control,0,0.091
483,4.0,4.195467291786812,1.0,0.0,0.0,1.0,control,0,0.0
484,11.0,3.332182539870839,1.0,1.0,1.0,1.0,womens_offer,0,-0.04
485,6.0,2.2215154484746074,0.0,1.0,0.0,0.0,control,0,0.091
486,12.0,3.428463714924211,0.0,0.0,0.0,0.0,mens_offer,0,0.0
487,8.0,2.2840143433340865,0.0,1.0,0.0,0.0,control,0,0.091
488,8.0,4.078245427779428,0.0,0.0,1.0,0.0,control,0,0.0
489,2.0,4.02215939108439,0.0,1.0,0.0,0.0,control,0,0.091
490,8.0,2.571483098158283,1.0,1.0,0.0,0.0,mens_offer,0,0.091
491,5.0,4.629162254862245,1.0,1.0,1.0,0.0,control,0,0.26
492,11.0,4.788531790598135,1.0,0.0,1.0,0.0,control,1,0.0
493,2.0,4.102928865046066,1.0,1.0,1.0,0.0,mens_offer,1,0.26
494,3.0,5.5049744547848976,1.0,0.0,1.0,1.0,control,1,0.0
495,8.0,5.687891463828196,1.0,1.0,0.0,1.0,mens_offer,1,0.0
496,9.0,2.9674117053231748,0.0,0.0,0.0,0.0,mens_offer,0,0.0
497,10.0,4.940213406989534,1.0,1.0,1.0,0.0,mens_offer,0,0.0
498,7.0,4.409004996926213,1.0,1.0,0.0,0.0,mens_offer,1,0.091
499,5.0,4.3889788869532556,0.0,1.0,0.0,1.0,mens_offer,0,0.091
500,4.0,4.848870860187992,1.0,1.0,0.0,1.0,mens_offer,1,0.0
501,5.0,3.387138854953479,1.0,1.0,0.0,1.0,mens_offer,0,0.091
502,8.0,3.4976022781699956,1.0,1.0,0.0,0.0,mens_offer,1,0.091
503,7.0,3.2938133369685674,1.0,0.0,0.0,0.0,control,0,0.0
504,4.0,3.3560820123446264,1.0,1.0,0.0,0.0,control,0,0.091
505,3.0,3.93115547428572,0.0,0.0,0.0,0.0,womens_offer,0,0.0
506,9.0,2.7588213677710796,1.0,0.0,0.0,0.0,control,0,-0.04
507,3.0,3.1047187656141535,1.0,1.0,1.0,0.0,womens_offer,0,0.26
508,3.0,4.5306080442454775,0.0,0.0,1.0,0.0,womens_offer,0,0.0
509,4.0,3.9554689722728273,1.0,0.0,0.0,0.0,womens_offer,0,0.0
510,11.0,4.3575517739497664,1.0,1.0,0.0,1.0,womens_offer,0,-0.04
511,6.0,2.3952415090348897,1.0,1.0,1.0,0.0,womens_offer,1,0.26
512,8.0,3.330946334153069,1.0,0.0,0.0,0.0,womens_offer,0,0.0
513,1.0,3.5298665249001924,1.0,1.0,0.0,0.0,womens_offer,0,0.091
514,5.0,4.0469121021959324,0.0,0.0,0.0,0.0,mens_offer,0,0.0
515,10.0,3.5029162916618253,0.0,0.0,1.0,1.0,mens_offer,0,0.0
516,10.0,4.8477699591478,0.0,0.0,1.0,0.0,womens_offer,1,0.0
517,7.0,3.9666694812806997,1.0,0.0,1.0,1.0,control,0,0.0
518,11.0,4.03318931484078,1.0,0.0,0.0,1.0,mens_offer,0,-0.04
519,4.0,4.0301164392020485,1.0,0.0,0.0,0.0,control,0,0.0
520,2.0,4.646825210334823,0.0,0.0,1.0,1.0,mens_offer,1,0.0
521,1.0,3.6031567823396116,0.0,1.0,1.0,0.0,mens_offer,0,0.26
522,3.0,5.016802132227741,1.0,0.0,0.0,1.0,womens_offer,0,0.0
523,10.0,4.426086066900641,0.0,0.0,1.0,1.0,control,0,0.0
524,11.0,4.15445209160195,1.0,1.0,1.0,0.0,mens_offer,0,-0.04
525,2.0,4.055049465245774,1.0,1.0,0.0,0.0,womens_offer,0,0.091
526,7.0,4.479675418183,1.0,1.0,0.0,1.0,womens_offer,1,0.091
527,2.0,4.921169688557327,1.0,0.0,1.0,0.0,womens_offer,0,0.0
528,11.0,4.858765122001367,1.0,1.0,1.0,0.0,control,1,0.0
529,2.0,4.351248654665632,0.0,0.0,0.0,0.0,mens_offer,0,0.0
530,8.0,4.797332839795101,1.0,1.0,1.0,0.0,control,1,0.0
531,1.0,4.122853223930487,1.0,0.0,1.0,0.0,mens_offer,0,0.0
532,9.0,5.133156554739085,0.0,1.0,0.0,0.0,womens_offer,0,0.0
533,11.0,3.9946398697484073,1.0,0.0,0.0,1.0,womens_offer,0,-0.04
534,9.0,2.244412712110417,0.0,1.0,1.0,1.0,control,0,0.26
535,4.0,5.209573297227407,1.0,1.0,1.0,0.0,control,1,0.0
536,11.0,4.113550727438827,0.0,1.0,1.0,0.0,womens_offer,0,0.26
537,4.0,2.9972432328603555,1.0,0.0,0.0,0.0,mens_offer,0,0.0
538,10.0,3.8432552316907485,0.0,1.0,0.0,1.0,control,1,0.091
539,10.0,3.244325307790685,1.0,0.0,1.0,0.0,control,0,-0.04
540,6.0,5.892951080697992,0.0,0.0,1.0,1.0,womens_offer,0,0.0
541,8.0,4.45955142840424,1.0,1.0,0.0,0.0,control,0,0.091
542,11.0,2.660627764109527,0.0,0.0,0.0,1.0,control,0,0.0
543,3.0,4.50268908639662,1.0,1.0,1.0,1.0,control,0,0.26
544,1.0,3.6670187128216334,1.0,1.0,1.0,0.0,womens_offer,0,0.26
545,6.0,5.728362700877688,0.0,0.0,0.0,0.0,mens_offer,0,0.0
546,3.0,3.0987285408159018,1.0,0.0,0.0,0.0,control,1,0.0
547,11.0,2.1072891654672654,0.0,0.0,1.0,1.0,womens_offer,0,0.0
548,11.0,4.076396380051542,1.0,1.0,0.0,0.0,control,0,-0.04
549,5.0,3.711519369452053,1.0,1.0,0.0,0.0,control,0,0.091
550,4.0,3.6513711431478053,0.0,1.0,0.0,1.0,womens_offer,0,0.091
551,9.0,2.1913984491242915,1.0,0.0,0.0,0.0,control,0,-0.04
552,6.0,4.396525015071078,0.0,0.0,1.0,0.0,control,0,0.0
553,2.0,5.510064685302444,0.0,1.0,0.0,0.0,mens_offer,1,0.0
554,8.0,2.3790683427040524,1.0,1.0,1.0,1.0,control,0,0.26
555,9.0,5.060464133531018,0.0,1.0,0.0,1.0,mens_offer,1,0.0
556,1.0,3.518254459115178,0.0,0.0,1.0,1.0,mens_offer,0,0.0
557,10.0,6.116313757852906,0.0,0.0,0.0,1.0,mens_offer,1,0.0
558,7.0,4.404702149421201,1.0,1.0,1.0,0.0,control,0,0.26
559,10.0,3.852397418127423,1.0,1.0,1.0,0.0,womens_offer,0,-0.04
560,11.0,5.0015935374078735,0.0,0.0,0.0,0.0,womens_offer,0,0.0
561,9.0,4.484769192179097,0.0,1.0,1.0,1.0,control,1,0.26
562,5.0,3.4975293657172037,1.0,1.0,0.0,0.0,control,0,0.091
563,5.0,4.648814309897807,1.0,1.0,0.0,0.0,womens_offer,0,0.091
564,9.0,3.568963589809978,0.0,0.0,0.0,1.0,womens_offer,1,0.0
565,1.0,2.4780022495886787,1.0,0.0,0.0,0.0,womens_offer,0,0.0
566,3.0,5.8313713373341765,1.0,0.0,0.0,0.0,womens_offer,0,0.0
567,7.0,3.7101534375704452,0.0,0.0,0.0,1.0,womens_offer,0,0.0
568,12.0,3.4830815396597035,0.0,1.0,0.0,0.0,mens_offer,0,0.091
569,10.0,4.318262417972806,1.0,0.0,0.0,1.0,control,0,-0.04
570,10.0,2.6682300996517485,0.0,1.0,0.0,0.0,womens_offer,0,0.091
571,3.0,2.8418655529483257,0.0,0.0,0.0,1.0,mens_offer,0,0.0
572,4.0,3.5786289138644247,1.0,1.0,0.0,0.0,control,0,0.091
573,4.0,3.561070110088572,0.0,0.0,1.0,0.0,womens_offer,0,0.0
574,9.0,4.081722771172335,1.0,1.0,0.0,0.0,control,0,-0.04
575,7.0,5.01694869252867,0.0,0.0,0.0,0.0,womens_offer,1,0.0
576,3.0,3.601050196387786,1.0,0.0,0.0,1.0,control,0,0.0
577,9.0,4.455204583874128,0.0,0.0,1.0,1.0,womens_offer,0,0.0
578,8.0,4.551992674108233,1.0,0.0,0.0,0.0,control,0,0.0
579,11.0,3.071778810171241,0.0,0.0,1.0,1.0,womens_offer,0,0.0
580,7.0,4.220411749397661,1.0,1.0,0.0,1.0,control,0,0.091
581,2.0,3.1934930785242033,1.0,1.0,0.0,0.0,mens_offer,0,0.091
582,11.0,4.964514691640387,1.0,1.0,1.0,1.0,control,1,0.0
583,3.0,4.421667821862707,0.0,0.0,0.0,1.0,control,0,0.0
584,1.0,4.032738408238427,1.0,1.0,0.0,0.0,control,0,0.091
585,10.0,2.853632476095325,0.0,1.0,1.0,1.0,mens_offer,0,0.26
586,6.0,4.1207564264671355,1.0,1.0,0.0,1.0,mens_offer,1,0.091
587,8.0,3.3455519378277216,1.0,1.0,0.0,1.0,womens_offer,0,0.091
588,2.0,4.645022160520304,0.0,0.0,0.0,0.0,womens_offer,0,0.0
589,9.0,3.912793144243925,1.0,0.0,1.0,0.0,mens_offer,0,-0.04
590,5.0,3.306232538017844,1.0,0.0,0.0,1.0,mens_offer,1,0.0
591,12.0,4.840897438913663,0.0,0.0,1.0,0.0,mens_offer,1,0.0
592,8.0,4.658903599128179,0.0,0.0,1.0,0.0,control,0,0.0
593,12.0,3.4967952972066882,1.0,1.0,0.0,1.0,control,0,-0.04
594,10.0,5.052240573885969,0.0,0.0,0.0,0.0,control,0,0.0
595,11.0,3.7551204940956113,0.0,1.0,0.0,1.0,womens_offer,0,0.091
596,2.0,3.745666841146568,1.0,0.0,0.0,1.0,mens_offer,0,0.0
597,10.0,4.127672642828376,0.0,1.0,0.0,1.0,mens_offer,0,0.091
598,8.0,3.358052642322479,1.0,1.0,1.0,0.0,control,0,0.26
599,5.0,3.6294141307083683,1.0,0.0,1.0,1.0,control,0,0.0
600,4.0,3.876509419118815,1.0,0.0,1.0,0.0,mens_offer,0,0.0
601,8.0,5.381864556122592,0.0,1.0,0.0,0.0,mens_offer,1,0.0
602,3.0,5.354423171781526,1.0,0.0,0.0,1.0,womens_offer,0,0.0
603,3.0,3.789874514925329,1.0,0.0,0.0,1.0,womens_offer,0,0.0
604,11.0,5.45368366174739,0.0,0.0,0.0,1.0,womens_offer,1,0.0
605,10.0,3.9799061340626127,1.0,0.0,0.0,0.0,control,0,-0.04
606,8.0,4.355442471589544,1.0,1.0,0.0,0.0,mens_offer,1,0.091
607,10.0,4.803455227046404,1.0,1.0,0.0,1.0,mens_offer,1,0.0
608,4.0,4.2768270195353075,1.0,1.0,0.0,0.0,mens_offer,0,0.091
609,9.0,6.175745403871032,0.0,0.0,1.0,1.0,control,0,0.0
610,3.0,4.233617672721835,1.0,1.0,1.0,0.0,mens_offer,0,0.26
611,6.0,2.974588295611314,1.0,1.0,0.0,1.0,control,0,0.091
612,2.0,5.180564585808844,0.0,0.0,0.0,0.0,womens_offer,0,0.0
613,5.0,3.6553357301275864,1.0,0.0,1.0,0.0,womens_offer,0,0.0
614,5.0,3.7499406333750187,0.0,1.0,0.0,0.0,mens_offer,0,0.091
615,6.0,1.546902538919133,1.0,1.0,0.0,0.0,control,0,0.091
616,6.0,4.908299748137849,1.0,0.0,0.0,0.0,mens_offer,1,0.0
617,1.0,4.745334384068572,1.0,1.0,1.0,1.0,mens_offer,0,0.26
618,5.0,4.728001000306537,0.0,0.0,1.0,0.0,control,1,0.0
619,11.0,4.888129347846864,0.0,1.0,0.0,0.0,mens_offer,1,0.0
620,6.0,5.525890454398368,1.0,0.0,0.0,1.0,mens_offer,0,0.0
621,7.0,3.9775082639468033,1.0,1.0,1.0,0.0,mens_offer,0,0.26
622,2.0,4.851700621851546,0.0,1.0,1.0,1.0,womens_offer,1,0.0
623,5.0,3.3656927880951306,0.0,0.0,0.0,0.0,womens_offer,0,0.0
624,12.0,3.706450244329496,0.0,1.0,0.0,1.0,womens_offer,0,0.091
625,7.0,4.958134957045539,0.0,1.0,0.0,0.0,mens_offer,1,0.0
626,1.0,4.364810070369054,1.0,1.0,1.0,1.0,control,0,0.26
627,9.0,2.8589633763767206,0.0,1.0,0.0,0.0,control,0,0.091
628,10.0,4.338340627776883,1.0,1.0,0.0,0.0,mens_offer,0,-0.04
629,5.0,3.856743011955467,1.0,1.0,0.0,0.0,womens_offer,0,0.091
630,1.0,3.300752100110234,1.0,1.0,0.0,0.0,mens_offer,0,0.091
631,10.0,4.403172305986296,1.0,0.0,0.0,1.0,womens_offer,0,-0.04
632,4.0,3.6619624766254515,1.0,0.0,0.0,0.0,mens_offer,1,0.0
633,12.0,2.6591390781878053,0.0,1.0,1.0,1.0,womens_offer,1,0.26
634,5.0,3.0485494860216624,0.0,1.0,0.0,1.0,mens_offer,0,0.091
635,5.0,5.595972764299249,0.0,1.0,0.0,0.0,control,0,0.0
636,10.0,2.7057232641321725,0.0,0.0,0.0,0.0,mens_offer,0,0.0
637,2.0,4.215398513449611,1.0,1.0,1.0,0.0,mens_offer,0,0.26
638,1.0,4.55957201975991,1.0,0.0,1.0,0.0,womens_offer,0,0.0
639,10.0,4.585520937669527,1.0,0.0,0.0,0.0,womens_offer,0,-0.04
640,12.0,2.9507910177404963,0.0,0.0,0.0,0.0,control,0,0.0
641,12.0,3.734783691761306,1.0,1.0,0.0,1.0,womens_offer,0,-0.04
642,2.0,4.142768305083663,1.0,1.0,0.0,0.0,mens_offer,0,0.091
643,2.0,4.72906234335789,0.0,1.0,0.0,0.0,control,1,0.091
644,5.0,3.451738749501936,0.0,0.0,1.0,0.0,control,0,0.0
645,9.0,3.0037462270038398,1.0,0.0,0.0,1.0,control,0,-0.04
646,11.0,4.909718534494467,0.0,0.0,0.0,1.0,mens_offer,1,0.0
647,10.0,5.001389610791167,0.0,0.0,0.0,0.0,womens_offer,1,0.0
648,5.0,4.346107131641578,0.0,0.0,1.0,0.0,womens_offer,0,0.0
649,12.0,3.4832794295770926,0.0,1.0,0.0,1.0,womens_offer,0,0.091
650,4.0,4.3787063714714565,1.0,0.0,0.0,0.0,control,0,0.0
651,2.0,4.114842917289112,0.0,1.0,1.0,0.0,mens_offer,0,0.26
652,6.0,4.7624471968806406,1.0,1.0,1.0,1.0,womens_offer,1,0.26
653,2.0,2.930637892426845,1.0,1.0,0.0,0.0,control,0,0.091
654,9.0,4.120996157047402,1.0,0.0,0.0,0.0,control,1,-0.04
655,12.0,3.8777569237905554,1.0,0.0,1.0,0.0,control,0,-0.04
656,2.0,3.049811119683821,1.0,0.0,1.0,1.0,control,0,0.0
657,2.0,4.2090553460706355,0.0,1.0,1.0,0.0,womens_offer,1,0.26
658,3.0,4.049019379010633,1.0,0.0,1.0,1.0,control,0,0.0
659,3.0,3.656830436411268,0.0,1.0,0.0,1.0,control,0,0.091
660,7.0,4.369168482843386,1.0,0.0,1.0,0.0,control,0,0.0
661,7.0,2.7866882723401036,1.0,1.0,1.0,0.0,womens_offer,1,0.26
662,12.0,3.97076155177327,0.0,0.0,0.0,1.0,womens_offer,1,0.0
663,6.0,4.400618394046006,0.0,1.0,1.0,0.0,mens_offer,0,0.26
664,12.0,4.2697007651670225,1.0,0.0,1.0,0.0,control,1,-0.04
665,10.0,4.975712541924254,1.0,1.0,1.0,0.0,control,1,0.0
666,11.0,2.971579481534649,0.0,0.0,1.0,1.0,control,0,0.0
667,3.0,2.711644264137301,1.0,0.0,0.0,1.0,control,0,0.0
668,6.0,4.229822898586402,1.0,0.0,1.0,0.0,control,0,0.0
669,11.0,4.4217235288961785,1.0,0.0,0.0,0.0,control,0,-0.04
670,10.0,5.910555774347038,0.0,1.0,0.0,1.0,mens_offer,0,0.0
671,3.0,4.5654113433900365,1.0,0.0,0.0,0.0,womens_offer,0,0.0
672,11.0,3.252876610441819,1.0,1.0,1.0,0.0,control,0,-0.04
673,10.0,4.734254610080868,1.0,1.0,0.0,0.0,womens_offer,1,-0.04
674,2.0,3.277389548469943,1.0,1.0,0.0,0.0,womens_offer,0,0.091
675,1.0,2.730178507317146,1.0,0.0,0.0,0.0,mens_offer,0,0.0
676,4.0,6.349939172658306,0.0,0.0,0.0,0.0,womens_offer,0,0.0
677,6.0,4.306810931588529,0.0,1.0,0.0,1.0,control,0,0.091
